,0,1,2,3
6723,0.87988067,412549011.0,440821000.0,207.84035
16623,0.87934744,440773000.0,440503000.0,207.92331
6572,0.8789603,412420906.0,441418000.0,209.93935
4180,0.8789426,412209233.0,441418000.0,209.9497
8254,0.87890476,416123900.0,577201000.0,220.53398
29982,0.878902,987711004.0,1440045000.0,223.79619
4590,0.8788933,412326893.0,1440045000.0,223.79701
31638,0.8788913,994310142.0,1440045000.0,223.79642
33846,0.8788904,1987711003.0,1440045000.0,223.79744
29798,0.87888366,987711002.0,1440045000.0,223.79878
29863,0.87886804,987711004.0,440045000.0,223.79799
4471,0.87885934,412326893.0,440045000.0,223.79886
31519,0.8788573,994310142.0,440045000.0,223.7983
33727,0.8788565,1987711003.0,440045000.0,223.79929
29679,0.8788496,987711002.0,440045000.0,223.80067
8806,0.87882465,416368000.0,577201000.0,220.88275
23147,0.87838084,441014000.0,538004149.0,200.74113
11875,0.8778032,440517000.0,440821000.0,202.41533
25525,0.8772459,441584000.0,441427000.0,207.61658
32200,0.87682176,1440604000.0,0.0,200.953
11817,0.87671345,440517000.0,413379250.0,200.62683
17670,0.8763694,440807000.0,7523.0,188.13216
30518,0.8762198,994010101.0,577201000.0,207.7635
3812,0.87615806,352001165.0,441418000.0,212.94542
6849,0.8760208,412549296.0,413379250.0,199.46178
25208,0.8758053,441524000.0,0.0,202.64337
33278,0.8756174,1440992000.0,577201000.0,207.72897
8505,0.8755896,416248700.0,413379250.0,199.44171
32447,0.87551355,1440612000.0,440503000.0,193.43947
24646,0.8752775,441427000.0,1440045000.0,216.31282
24527,0.87524325,441427000.0,440045000.0,216.31506
12461,0.87445897,440574000.0,441427000.0,199.23384
14536,0.8741683,440648000.0,0.0,206.15816
31080,0.87416327,994110144.0,994110144.0,213.44235
30265,0.8740812,987767006.0,440772000.0,225.51295
30081,0.8740212,987767002.0,440772000.0,225.525
13947,0.87400067,440641000.0,538004149.0,191.19876
4689,0.87392914,412328755.0,440772000.0,225.53894
22266,0.8737536,440986000.0,1463.0,185.47574
19846,0.8736278,440895000.0,577201000.0,215.30368
30714,0.87353617,994010681.0,994210481.0,210.10826
23158,0.8735134,441014000.0,577201000.0,204.5134
30898,0.8734321,994010684.0,994210481.0,210.55824
27400,0.873421,544117120.0,994110144.0,180.9518
26776,0.8734124,518100405.0,440807000.0,215.94414
23457,0.8733255,441043000.0,440772000.0,208.51231
24289,0.87309486,441418000.0,1422.0,182.98193
29897,0.87271625,987711004.0,440772000.0,225.62033
4505,0.8727021,412326893.0,440772000.0,225.6225
33761,0.8726996,1987711003.0,440772000.0,225.62291
31553,0.87269473,994310142.0,440772000.0,225.62318
29713,0.87268704,987711002.0,440772000.0,225.62564
26905,0.8723488,529695000.0,413379250.0,200.26839
16377,0.87222326,440772000.0,1422.0,190.30547
25455,0.8720434,441584000.0,440503000.0,215.15816
26850,0.87203056,518100405.0,994210481.0,182.48886
7728,0.87192273,416052600.0,0.0,206.19905
15824,0.8714403,440751000.0,0.0,211.30785
14967,0.87137115,440656000.0,440503000.0,203.28142
16497,0.87127423,440772000.0,440986000.0,215.52097
28704,0.8709185,577145000.0,0.0,206.24782
3128,0.870918,110060309.0,0.0,206.24782
30607,0.8708659,994010681.0,440503000.0,190.99629
32358,0.87079465,1440604000.0,577201000.0,210.57018
22276,0.8707651,440986000.0,10616.0,189.66844
32568,0.8705432,1440620000.0,0.0,203.64386
19110,0.8703232,440871000.0,577201000.0,205.75706
11208,0.87001777,440246000.0,994110144.0,205.51012
16474,0.8698603,440772000.0,440820000.0,207.49826
16457,0.8697745,440772000.0,440656000.0,213.46118
7150,0.8693336,412679210.0,577201000.0,215.23259
32517,0.8693286,1440612000.0,441427000.0,198.24568
9022,0.86907274,416898000.0,7523.0,177.97034
21223,0.86900985,440936000.0,440503000.0,192.05824
16387,0.86873025,440772000.0,10466.0,187.71115
8553,0.8681218,416248700.0,440772000.0,207.9348
18016,0.86797225,440809000.0,994110144.0,215.0556
22731,0.8679081,440989000.0,440821000.0,198.48476
6897,0.8677041,412549296.0,440772000.0,208.00195
18533,0.86736035,440846000.0,441427000.0,202.41167
26864,0.867224,529695000.0,0.0,197.42628
10437,0.866847,440055000.0,441427000.0,210.85489
24299,0.8666148,441418000.0,10466.0,180.61758
21039,0.86653894,440935000.0,440503000.0,196.35127
11187,0.86646676,440246000.0,538004149.0,184.63206
30677,0.8662804,994010681.0,441427000.0,195.83844
10367,0.8661778,440055000.0,440503000.0,206.96529
28678,0.8660759,577021000.0,577201000.0,224.04735
30182,0.8659745,987767006.0,7523.0,186.20316
29998,0.8659473,987767002.0,7523.0,186.2066
4606,0.86592263,412328755.0,7523.0,186.20735
28101,0.86586463,553111850.0,441427000.0,206.7611
9016,0.8658205,416898000.0,0.0,210.34912
28888,0.865671,577146000.0,0.0,205.26434
24384,0.8656299,441418000.0,440807000.0,216.03572
31448,0.8655169,994210481.0,994110144.0,212.80588
10658,0.8653829,440079000.0,994210481.0,207.69055
18463,0.8652373,440846000.0,440503000.0,206.18509
31990,0.8649658,1413387561.0,577201000.0,223.99881
23542,0.86485904,441043000.0,1440045000.0,207.94348
23423,0.86482537,441043000.0,440045000.0,207.94551
31470,0.8647142,994310142.0,7523.0,186.36346
29630,0.8647092,987711002.0,7523.0,186.3659
4422,0.8647009,412326893.0,7523.0,186.36835
33678,0.86469674,1987711003.0,7523.0,186.36882
29814,0.8646921,987711004.0,7523.0,186.37093
6403,0.8644778,412371206.0,538004149.0,198.79425
9000,0.86431974,416791000.0,994110144.0,211.0203
7534,0.8643097,412993000.0,1440045000.0,203.41986
7415,0.86427176,412993000.0,440045000.0,203.41943
29126,0.8642504,577201000.0,432914000.0,198.74284
28320,0.8639418,576699000.0,994110144.0,211.05669
32016,0.8638943,1440045000.0,0.0,207.96388
10120,0.8638653,440045000.0,0.0,207.96516
28031,0.8636843,553111850.0,440503000.0,210.61023
7350,0.8634079,412985000.0,1440045000.0,203.33461
7231,0.8633699,412985000.0,440045000.0,203.33412
28377,0.86324143,576872000.0,413379250.0,193.47017
27883,0.8632233,553111790.0,440821000.0,203.97087
27515,0.86317784,548954200.0,440821000.0,203.97661
24402,0.8631248,441418000.0,440935000.0,198.83344
18022,0.8630579,440809000.0,1440045000.0,206.32811
17903,0.86301744,440809000.0,440045000.0,206.32872
22434,0.8629236,440986000.0,994210481.0,188.04042
11592,0.8628988,440503000.0,0.0,198.05157
21293,0.862781,440936000.0,441427000.0,196.54858
26643,0.86262697,441825000.0,538004149.0,194.10866
3312,0.86262244,224680000.0,0.0,200.37259
21109,0.8625189,440935000.0,441427000.0,201.38332
17760,0.8625076,440807000.0,440807000.0,212.08676
12144,0.86248577,440549000.0,0.0,205.26704
12880,0.8624629,440595000.0,0.0,205.27058
18768,0.8620528,440858000.0,0.0,203.86465
21661,0.8616373,440952000.0,441427000.0,213.67174
5653,0.86153156,412329433.0,441427000.0,204.36653
3721,0.8614471,352001165.0,413379250.0,195.48396
13238,0.8614447,440604000.0,1440045000.0,205.57443
13119,0.86140424,440604000.0,440045000.0,205.57448
17096,0.8613119,440781000.0,994110144.0,213.59796
5057,0.8612976,412329429.0,440772000.0,213.00035
5425,0.86109847,412329432.0,440772000.0,213.0297
12118,0.86093366,440522000.0,577201000.0,205.89468
28009,0.8607988,553111850.0,413379250.0,212.99771
22721,0.86078554,440989000.0,440772000.0,207.84596
10919,0.8606585,440239000.0,440503000.0,199.31668
24604,0.86062336,441427000.0,441418000.0,214.42537
29256,0.86010367,577290000.0,0.0,205.35019
3996,0.86000067,352002409.0,441418000.0,218.34547
5583,0.85946554,412329433.0,440503000.0,209.10988
7896,0.8592511,416052600.0,994110144.0,219.07079
8638,0.85922134,416248700.0,1440045000.0,207.22488
5142,0.85921097,412329429.0,1440045000.0,213.16042
29056,0.8592062,577146000.0,994110144.0,218.56415
8519,0.85918474,416248700.0,440045000.0,207.22667
5023,0.8591725,412329429.0,440045000.0,213.16208
3870,0.8590781,352002409.0,7523.0,183.74733
5510,0.8590619,412329432.0,1440045000.0,213.20763
5391,0.8590233,412329432.0,440045000.0,213.20926
6982,0.8588399,412549296.0,1440045000.0,207.29037
6863,0.85880315,412549296.0,440045000.0,207.2921
3296,0.8585912,110060309.0,994110144.0,218.9807
28872,0.8585908,577145000.0,994110144.0,218.98059
27234,0.8585354,544117120.0,1463.0,181.07233
29598,0.85844135,577319000.0,577201000.0,223.96278
33646,0.8582973,1576850000.0,577201000.0,223.95917
22430,0.85812193,440986000.0,994010681.0,198.86
31806,0.85804105,1412460299.0,577201000.0,223.72646
10989,0.8579687,440239000.0,441427000.0,202.37875
13970,0.85773134,440641000.0,994210481.0,206.92169
21491,0.85769045,440941000.0,538004149.0,208.04762
27244,0.85760117,544117120.0,10616.0,185.69482
21591,0.85745645,440952000.0,440503000.0,215.69537
24078,0.85733765,441233000.0,577201000.0,213.12904
12759,0.85726106,440590000.0,440503000.0,190.54022
18032,0.85706484,440820000.0,0.0,212.1565
20056,0.85674345,440919000.0,0.0,211.97322
27402,0.8567205,544117120.0,994210481.0,183.37921
27144,0.8565984,538004149.0,440807000.0,216.2617
29145,0.8564163,577201000.0,440617000.0,200.57637
26753,0.85613894,518100405.0,440617000.0,179.53636
26691,0.85603493,518100405.0,10466.0,179.57948
1067,0.8554395,7252.0,538004149.0,209.06165
5152,0.85509163,412329431.0,0.0,216.36487
26681,0.85500485,518100405.0,1422.0,183.7162
12680,0.8549817,440584000.0,994110144.0,207.03464
16008,0.8546989,440765000.0,0.0,203.15251
6992,0.8544411,412679210.0,0.0,208.13345
21775,0.853773,440954000.0,440503000.0,193.15901
1814,0.85374784,7560.0,577201000.0,184.66377
17666,0.85361123,440807000.0,1463.0,186.84012
28435,0.85347205,576872000.0,440821000.0,190.67587
8080,0.8532109,416122800.0,994110144.0,212.17624
16877,0.853074,440780000.0,441427000.0,211.11966
27747,0.8530722,553111643.0,538004149.0,203.27855
26846,0.85267293,518100405.0,994010681.0,191.64558
23920,0.85265297,441233000.0,0.0,199.83905
27364,0.85222894,544117120.0,441418000.0,217.12297
27422,0.8520042,548954200.0,7523.0,188.54813
27790,0.8519979,553111790.0,7523.0,188.54567
26963,0.85169554,529695000.0,440821000.0,190.99045
12829,0.85153806,440590000.0,441427000.0,195.38612
17832,0.8514503,440807000.0,994110144.0,191.87341
3480,0.85127985,224680000.0,994110144.0,206.33934
16490,0.85114133,440772000.0,440935000.0,198.29361
14635,0.85103846,440648000.0,440821000.0,204.93356
20608,0.8510203,440933000.0,0.0,205.12479
22385,0.8507659,440986000.0,440986000.0,220.53873
15589,0.85069525,440731000.0,441427000.0,212.06184
21845,0.8506243,440954000.0,441427000.0,197.71019
5342,0.85035014,412329432.0,7523.0,181.5682
4974,0.850274,412329429.0,7523.0,181.59785
30308,0.85024905,987767006.0,441418000.0,218.89525
29125,0.85024816,577201000.0,432468000.0,203.24918
29440,0.8502145,577319000.0,0.0,203.64613
30124,0.85018456,987767002.0,441418000.0,218.90771
17676,0.85009366,440807000.0,10616.0,191.09683
4732,0.85009325,412328755.0,441418000.0,218.92291
33488,0.8500406,1576850000.0,0.0,203.65192
8086,0.8499062,416122800.0,1440045000.0,205.74919
7967,0.8498639,416122800.0,440045000.0,205.74944
32057,0.8498572,1440045000.0,413379250.0,211.54248
10161,0.849831,440045000.0,413379250.0,211.5415
15088,0.84983057,440699000.0,0.0,205.07373
29113,0.8495581,577201000.0,413379250.0,196.31334
31648,0.8493477,1412460299.0,0.0,203.23079
25944,0.8492745,441680000.0,0.0,211.42198
15519,0.8492392,440731000.0,440503000.0,207.70226
23500,0.8491579,441043000.0,441418000.0,203.64201
13984,0.8490969,440645000.0,0.0,209.76868
22362,0.84884965,440986000.0,440820000.0,211.81024
29940,0.84865326,987711004.0,441418000.0,219.00327
4548,0.8486371,412326893.0,441418000.0,219.00548
33804,0.84863365,1987711003.0,441418000.0,219.00584
31596,0.8486274,994310142.0,441418000.0,219.00613
29756,0.8486194,987711002.0,441418000.0,219.00867
22345,0.84843993,440986000.0,440656000.0,217.79709
16807,0.84828275,440780000.0,440503000.0,214.49628
8921,0.8482308,416791000.0,440772000.0,207.57587
33083,0.8478279,1440773000.0,538004149.0,209.65596
22337,0.84780705,440986000.0,440617000.0,186.54564
31254,0.84722674,994135022.0,577201000.0,223.49092
32667,0.8466856,1440620000.0,440821000.0,199.87904
11691,0.8464215,440503000.0,440821000.0,194.58548
7528,0.84640026,412993000.0,994110144.0,208.94421
23699,0.84628415,441084000.0,538004149.0,196.3632
7344,0.8462249,412985000.0,994110144.0,208.97633
30344,0.846206,987767006.0,994110144.0,186.50249
4768,0.8462008,412328755.0,994110144.0,186.49287
30160,0.84619015,987767002.0,994110144.0,186.49617
18441,0.84599644,440846000.0,413379250.0,205.38452
28425,0.84595805,576872000.0,440772000.0,203.15585
22974,0.84589356,440992000.0,577201000.0,209.38885
22816,0.84588856,440992000.0,0.0,199.1267
28241,0.8457213,576699000.0,440772000.0,207.3814
6536,0.8456763,412420906.0,440807000.0,212.30952
22800,0.8456645,440989000.0,994110144.0,220.1439
4144,0.84564203,412209233.0,440807000.0,212.31546
8438,0.845521,416176700.0,577201000.0,223.46565
30728,0.8454746,994010684.0,0.0,193.53157
3496,0.8453548,224733000.0,0.0,200.72205
32926,0.8452686,1440731000.0,1440045000.0,210.5746
32807,0.8452251,1440731000.0,440045000.0,210.57483
3776,0.8450898,352001165.0,440807000.0,216.86557
31632,0.84498,994310142.0,994110144.0,186.5603
29792,0.84497833,987711002.0,994110144.0,186.56207
4584,0.8449594,412326893.0,994110144.0,186.5661
33840,0.8449517,1987711003.0,994110144.0,186.56471
29976,0.8449403,987711004.0,994110144.0,186.56914
27873,0.8447783,553111790.0,440772000.0,220.16841
27505,0.8447263,548954200.0,440772000.0,220.1771
11392,0.84465176,440283000.0,994110144.0,185.1977
14352,0.8443517,440647000.0,0.0,209.19649
6072,0.8440168,412333795.0,0.0,213.93074
12659,0.84398633,440584000.0,538004149.0,194.5072
11865,0.84397954,440517000.0,440772000.0,216.96982
15923,0.8436607,440751000.0,440821000.0,210.58444
8596,0.8434546,416248700.0,441418000.0,203.21626
25382,0.8434029,441524000.0,1440045000.0,204.90076
25263,0.84335726,441524000.0,440045000.0,204.90125
6940,0.84297425,412549296.0,441418000.0,203.24486
31082,0.8428835,994110144.0,994210481.0,212.29904
23736,0.8427115,441098000.0,0.0,214.13885
22265,0.84267867,440986000.0,1422.0,196.75081
13381,0.8426657,440612000.0,441427000.0,197.44199
4958,0.8426495,412328758.0,1440045000.0,223.17941
27958,0.8426249,553111790.0,1440045000.0,216.90341
6798,0.8426094,412549011.0,1440045000.0,223.18398
4839,0.8426072,412328758.0,440045000.0,223.18129
27839,0.8425869,553111790.0,440045000.0,216.90472
27398,0.84258133,544117120.0,994010681.0,193.4006
27590,0.8425762,548954200.0,1440045000.0,216.90924
6679,0.8425671,412549011.0,440045000.0,223.18584
27471,0.84253824,548954200.0,440045000.0,216.91055
19688,0.84243375,440895000.0,0.0,205.75601
31832,0.84200096,1413387561.0,0.0,204.24782
28520,0.8419666,577021000.0,0.0,204.49542
8648,0.84192497,416368000.0,0.0,202.5615
32374,0.84136975,1440604000.0,1440045000.0,200.63307
32255,0.84132403,1440604000.0,440045000.0,200.63373
11210,0.8408064,440246000.0,994210481.0,204.48335
32115,0.84063697,1440045000.0,440821000.0,207.94507
10219,0.84060276,440045000.0,440821000.0,207.94662
12486,0.84052014,440574000.0,577201000.0,209.47511
30769,0.84050834,994010684.0,413379250.0,185.18387
30585,0.8402476,994010681.0,413379250.0,186.16855
32542,0.84006816,1440612000.0,577201000.0,211.77986
2455,0.8396192,14419.0,440503000.0,206.3173
18018,0.8391581,440809000.0,994210481.0,213.52083
1262,0.8391315,7523.0,577201000.0,190.43748
13232,0.8386049,440604000.0,994110144.0,208.81561
12023,0.8385302,440522000.0,440503000.0,193.47774
8096,0.83851886,416123900.0,0.0,202.78716
8280,0.83839095,416176700.0,0.0,203.34163
10462,0.8382668,440055000.0,577201000.0,216.74564
33120,0.8381215,1440992000.0,0.0,202.4909
8931,0.8376567,416791000.0,440821000.0,194.92093
9115,0.837643,416898000.0,440821000.0,196.53061
12243,0.837632,440549000.0,440821000.0,204.27837
12979,0.83760875,440595000.0,440821000.0,204.28046
13311,0.8374226,440612000.0,440503000.0,201.43031
11014,0.83719873,440239000.0,577201000.0,210.96259
15640,0.8370626,440733000.0,0.0,212.24202
2525,0.83686906,14419.0,441427000.0,199.67043
6446,0.83677286,412420906.0,7523.0,190.0273
4054,0.83675104,412209233.0,7523.0,190.041
4873,0.8367004,412328758.0,440772000.0,224.35016
6713,0.8366333,412549011.0,440772000.0,224.35817
22275,0.83638966,440986000.0,10466.0,194.31026
30360,0.83627254,994010101.0,0.0,202.53986
25376,0.83622444,441524000.0,994110144.0,208.08519
28251,0.8361315,576699000.0,440821000.0,194.83464
27305,0.8361293,544117120.0,440617000.0,180.68233
21880,0.83605367,440954000.0,994110144.0,213.2025
31096,0.83577496,994135022.0,0.0,203.57364
14625,0.8357587,440648000.0,440772000.0,209.64174
9018,0.8356901,416898000.0,1463.0,179.52376
9002,0.8354462,416791000.0,994210481.0,209.58418
18131,0.83516437,440820000.0,440821000.0,209.80847
15913,0.8351085,440751000.0,440772000.0,212.61305
5100,0.8350726,412329429.0,441418000.0,207.9497
28322,0.8350031,576699000.0,994210481.0,209.62077
18867,0.8348133,440858000.0,440821000.0,203.89749
5468,0.83480936,412329432.0,441418000.0,207.98303
10819,0.83469194,440125000.0,538004149.0,194.0438
9568,0.8346812,431600275.0,0.0,202.57166
29424,0.8340659,577290000.0,994110144.0,219.46019
4032,0.83403456,352002409.0,994110144.0,184.30916
1789,0.8336978,7560.0,441427000.0,203.90587
9028,0.8332411,416898000.0,10616.0,184.61658
1435,0.833177,7530.0,538004149.0,203.72357
21144,0.83313715,440935000.0,994110144.0,207.94135
7902,0.83306,416052600.0,1440045000.0,206.07764
7783,0.8330123,416052600.0,440045000.0,206.07825
11950,0.8330054,440517000.0,1440045000.0,216.64249
8816,0.83296555,416368000.0,994110144.0,218.70502
11831,0.83296186,440517000.0,440045000.0,216.64438
147,0.8327569,0.0,538004149.0,212.03653
21328,0.83216,440936000.0,994110144.0,209.93059
31450,0.8321216,994210481.0,994210481.0,211.63925
28878,0.83209085,577145000.0,1440045000.0,206.12064
3302,0.8320898,110060309.0,1440045000.0,206.12064
28759,0.83204293,577145000.0,440045000.0,206.12123
3183,0.83204186,110060309.0,440045000.0,206.12125
4766,0.8317022,412328755.0,994010681.0,194.16284
30342,0.83169657,987767006.0,994010681.0,194.15094
30158,0.8316893,987767002.0,994010681.0,194.15251
7691,0.83161104,413379250.0,538004149.0,194.51295
20776,0.83159804,440933000.0,994110144.0,207.41893
24513,0.83152765,441427000.0,413379250.0,197.0287
17830,0.8314723,440807000.0,994010681.0,204.27496
8264,0.8313204,416123900.0,994110144.0,218.61632
3664,0.83104575,224733000.0,994110144.0,205.65465
30188,0.83100003,987767006.0,10616.0,188.71315
30004,0.8309603,987767002.0,10616.0,188.71855
4612,0.83094496,412328755.0,10616.0,188.71829
2723,0.8308899,14465.0,538004149.0,199.21689
6630,0.83087623,412549011.0,7523.0,190.6416
4790,0.830868,412328758.0,7523.0,190.64096
16461,0.83073664,440772000.0,440733000.0,208.4297
20155,0.8306818,440919000.0,440821000.0,210.53236
